time_ms,accel_x_raw,accel_y_raw,accel_z_raw,uv_raw,accel_valid,uv_valid,uv_new,sensor_error_mask,pump_on,accel_fifo_skipped_total,log_dropped_total
95673,34,-5390,145,9332,1,1,0,0,1,0,0
95674,12,-5379,147,9332,1,1,0,0,1,0,0
95684,26,-5394,136,9332,1,1,0,0,1,0,0
95694,18,-5388,149,9332,1,1,0,0,1,0,0
95705,2,-5380,153,9332,1,1,0,0,1,0,0
95715,33,-5384,146,9332,1,1,0,0,1,0,0
95725,29,-5380,138,9332,1,1,0,0,1,0,0
95735,33,-5370,141,9332,1,1,0,0,1,0,0
95745,39,-5389,143,9332,1,1,0,0,1,0,0
95755,15,-5396,147,9332,1,1,0,0,1,0,0
95765,17,-5377,135,9332,1,1,0,0,1,0,0
95775,16,-5388,138,9332,1,1,0,0,1,0,0
95785,24,-5391,135,9332,1,1,0,0,1,0,0
95795,29,-5389,155,9332,1,1,0,0,1,0,0
95805,33,-5372,157,9332,1,1,0,0,1,0,0
95815,23,-5375,146,9332,1,1,0,0,1,0,0
95825,39,-5388,151,9332,1,1,0,0,1,0,0
95835,23,-5384,148,9332,1,1,0,0,1,0,0
95845,19,-5385,133,9332,1,1,0,0,1,0,0
95855,38,-5382,141,9332,1,1,0,0,1,0,0
95870,17,-5386,157,9383,1,1,0,0,1,0,0
95880,37,-5389,144,9383,1,1,1,0,1,0,0
95881,48,-5380,153,9383,1,1,0,0,1,0,0
95891,25,-5389,147,9383,1,1,0,0,1,0,0
95901,33,-5390,145,9383,1,1,0,0,1,0,0
95912,26,-5385,138,9383,1,1,0,0,1,0,0
95922,32,-5380,153,9383,1,1,0,0,1,0,0
95933,19,-5389,159,9383,1,1,0,0,1,0,0
95943,12,-5378,162,9383,1,1,0,0,1,0,0
95954,46,-5380,146,9383,1,1,0,0,1,0,0
95964,23,-5372,148,9383,1,1,0,0,1,0,0
95974,17,-5375,150,9383,1,1,0,0,1,0,0
95984,25,-5385,143,9383,1,1,0,0,1,0,0
95994,8,-5389,165,9383,1,1,0,0,1,0,0
96004,28,-5385,139,9383,1,1,0,0,1,0,0
96014,36,-5384,154,9383,1,1,0,0,1,0,0
96024,-3,-5384,156,9383,1,1,0,0,1,0,0
96034,20,-5383,135,9383,1,1,0,0,1,0,0
96044,26,-5383,143,9383,1,1,0,0,1,0,0
96054,13,-5381,151,9383,1,1,0,0,1,0,0
96064,29,-5383,150,9383,1,1,0,0,1,0,0
96074,37,-5394,159,9383,1,1,0,0,1,0,0
96084,18,-5385,148,9383,1,1,0,0,1,0,0
96094,41,-5377,147,9383,1,1,0,0,1,0,0
96104,29,-5380,142,9383,1,1,0,0,1,0,0
96118,15,-5386,158,9383,1,1,0,0,1,0,0
96128,19,-5391,146,9383,1,1,0,0,1,0,0
96138,18,-5377,151,9383,1,1,0,0,1,0,0
96148,29,-5383,123,9383,1,1,0,0,1,0,0
96149,26,-5381,140,9383,1,1,0,0,1,0,0
96159,16,-5371,145,9383,1,1,0,0,1,0,0
96169,20,-5386,145,9383,1,1,0,0,1,0,0
96180,35,-5378,147,9383,1,1,0,0,1,0,0
96190,11,-5373,145,9383,1,1,0,0,1,0,0
96201,13,-5382,142,9383,1,1,0,0,1,0,0
96211,34,-5383,152,9383,1,1,0,0,1,0,0
96222,34,-5377,151,9383,1,1,0,0,1,0,0
96232,16,-5381,144,9383,1,1,0,0,1,0,0
96243,23,-5381,139,9383,1,1,0,0,1,0,0
96253,17,-5397,147,9383,1,1,0,0,1,0,0
96264,24,-5385,139,9383,1,1,0,0,1,0,0
96274,43,-5379,140,9383,1,1,0,0,1,0,0
96285,14,-5380,147,9383,1,1,0,0,1,0,0
96295,19,-5372,149,9383,1,1,0,0,1,0,0
96305,28,-5367,140,9383,1,1,0,0,1,0,0
96315,12,-5388,150,9383,1,1,0,0,1,0,0
96325,19,-5384,149,9383,1,1,0,0,1,0,0
96335,11,-5381,145,9383,1,1,0,0,1,0,0
96345,19,-5367,133,9383,1,1,0,0,1,0,0
96355,32,-5388,142,9383,1,1,0,0,1,0,0
96366,24,-5374,141,9383,1,1,0,0,1,0,0
96376,31,-5370,139,9383,1,1,0,0,1,0,0
96380,20,-5384,148,9437,1,1,0,0,1,0,0
96390,21,-5388,134,9437,1,1,0,0,1,0,0
96400,31,-5385,145,9437,1,1,1,0,1,0,0
96411,33,-5373,141,9437,1,1,0,0,1,0,0
96421,18,-5379,141,9437,1,1,0,0,1,0,0
96432,16,-5393,150,9437,1,1,0,0,1,0,0
96442,19,-5393,143,9437,1,1,0,0,1,0,0
96453,27,-5396,135,9437,1,1,0,0,1,0,0
96463,28,-5382,155,9437,1,1,0,0,1,0,0
96474,27,-5376,149,9437,1,1,0,0,1,0,0
96484,33,-5385,138,9437,1,1,0,0,1,0,0
96485,11,-5386,152,9437,1,1,0,0,1,0,0
96495,22,-5388,138,9437,1,1,0,0,1,0,0
96505,34,-5391,148,9437,1,1,0,0,1,0,0
96516,24,-5376,141,9437,1,1,0,0,1,0,0
96526,29,-5369,131,9437,1,1,0,0,1,0,0
96536,16,-5380,144,9437,1,1,0,0,1,0,0
96546,34,-5392,137,9437,1,1,0,0,1,0,0
96556,33,-5379,148,9437,1,1,0,0,1,0,0
96566,22,-5377,160,9437,1,1,0,0,1,0,0
96576,33,-5393,143,9437,1,1,0,0,1,0,0
96586,24,-5379,143,9437,1,1,0,0,1,0,0
96597,22,-5378,144,9437,1,1,0,0,1,0,0
96607,27,-5390,150,9437,1,1,0,0,1,0,0
96622,34,-5376,144,9437,1,1,0,0,1,0,0
96632,22,-5372,134,9437,1,1,0,0,1,0,0
96633,36,-5377,140,9437,1,1,0,0,1,0,0
96643,17,-5394,141,9437,1,1,0,0,1,0,0
96653,23,-5388,140,9437,1,1,0,0,1,0,0
96664,34,-5383,152,9437,1,1,0,0,1,0,0
96674,8,-5381,151,9437,1,1,0,0,1,0,0
96685,6,-5384,149,9437,1,1,0,0,1,0,0
96695,23,-5380,153,9437,1,1,0,0,1,0,0
96706,27,-5376,146,9437,1,1,0,0,1,0,0
96716,21,-5387,139,9437,1,1,0,0,1,0,0
96727,30,-5387,160,9437,1,1,0,0,1,0,0
96737,20,-5389,147,9437,1,1,0,0,1,0,0
96748,32,-5390,145,9437,1,1,0,0,1,0,0
96758,27,-5386,153,9437,1,1,0,0,1,0,0
96769,12,-5379,146,9437,1,1,0,0,1,0,0
96779,42,-5381,150,9437,1,1,0,0,1,0,0
96787,22,-5379,153,9437,1,1,0,0,1,0,0
96797,19,-5384,144,9437,1,1,0,0,1,0,0
96807,40,-5393,147,9437,1,1,0,0,1,0,0
96818,23,-5388,139,9437,1,1,0,0,1,0,0
96828,18,-5379,148,9437,1,1,0,0,1,0,0
96839,33,-5388,135,9437,1,1,0,0,1,0,0
96849,24,-5381,152,9437,1,1,0,0,1,0,0
96860,17,-5380,154,9437,1,1,0,0,1,0,0
96870,24,-5375,146,9437,1,1,0,0,1,0,0
96871,15,-5377,154,9437,1,1,0,0,1,0,0
96881,25,-5370,150,9437,1,1,0,0,1,0,0
96891,12,-5387,141,9437,1,1,0,0,1,0,0
96901,19,-5393,151,9437,1,1,0,0,1,0,0
96911,28,-5389,149,9437,1,1,0,0,1,0,0
96921,31,-5382,148,9479,1,1,0,0,1,0,0
96931,30,-5380,138,9479,1,1,1,0,1,0,0
96941,14,-5380,141,9479,1,1,0,0,1,0,0
96951,16,-5378,153,9479,1,1,0,0,1,0,0
96962,27,-5373,129,9479,1,1,0,0,1,0,0
96972,32,-5384,148,9479,1,1,0,0,1,0,0
96982,18,-5382,157,9479,1,1,0,0,1,0,0
96992,35,-5388,145,9479,1,1,0,0,1,0,0
97002,31,-5382,150,9479,1,1,0,0,1,0,0
97012,17,-5379,137,9479,1,1,0,0,1,0,0
97022,32,-5377,143,9479,1,1,0,0,1,0,0
97032,20,-5387,158,9479,1,1,0,0,1,0,0
97043,34,-5381,147,9479,1,1,0,0,1,0,0
97053,33,-5381,148,9479,1,1,0,0,1,0,0
97063,16,-5392,135,9479,1,1,0,0,1,0,0
97073,17,-5386,133,9479,1,1,0,0,1,0,0
97083,17,-5362,153,9479,1,1,0,0,1,0,0
97093,23,-5383,138,9479,1,1,0,0,1,0,0
97103,33,-5389,151,9479,1,1,0,0,1,0,0
97113,24,-5392,145,9479,1,1,0,0,1,0,0
97124,30,-5379,145,9479,1,1,0,0,1,0,0
97134,4,-5384,158,9479,1,1,0,0,1,0,0
97144,18,-5382,138,9479,1,1,0,0,1,0,0
97154,28,-5368,152,9479,1,1,0,0,1,0,0
97164,26,-5378,149,9479,1,1,0,0,1,0,0
97174,41,-5380,148,9479,1,1,0,0,1,0,0
97184,23,-5378,150,9479,1,1,0,0,1,0,0
97194,22,-5371,149,9479,1,1,0,0,1,0,0
97204,42,-5377,140,9479,1,1,0,0,1,0,0
97214,24,-5382,143,9479,1,1,0,0,1,0,0
97224,23,-5388,140,9479,1,1,0,0,1,0,0
97234,32,-5388,143,9479,1,1,0,0,1,0,0
97244,24,-5380,149,9479,1,1,0,0,1,0,0
97254,29,-5372,144,9479,1,1,0,0,1,0,0
97264,31,-5379,156,9479,1,1,0,0,1,0,0
97274,12,-5386,147,9479,1,1,0,0,1,0,0
97285,28,-5386,142,9479,1,1,0,0,1,0,0
97295,35,-5369,146,9479,1,1,0,0,1,0,0
97305,21,-5391,136,9479,1,1,0,0,1,0,0
97315,33,-5398,141,9479,1,1,0,0,1,0,0
97325,38,-5382,153,9479,1,1,0,0,1,0,0
97335,29,-5385,150,9479,1,1,0,0,1,0,0
97345,42,-5386,136,9479,1,1,0,0,1,0,0
97355,22,-5375,151,9479,1,1,0,0,1,0,0
97365,9,-5388,139,9479,1,1,0,0,1,0,0
97375,36,-5379,153,9479,1,1,0,0,1,0,0
97385,26,-5375,158,9479,1,1,0,0,1,0,0
97395,22,-5390,144,9479,1,1,0,0,1,0,0
97405,31,-5389,144,9479,1,1,0,0,1,0,0
97415,24,-5374,147,9479,1,1,0,0,1,0,0
97425,11,-5376,142,9479,1,1,0,0,1,0,0
97429,24,-5375,156,9539,1,1,0,0,1,0,0
97439,29,-5374,152,9539,1,1,1,0,1,0,0
97450,25,-5385,140,9539,1,1,0,0,1,0,0
97460,40,-5390,142,9539,1,1,0,0,1,0,0
97470,17,-5381,146,9539,1,1,0,0,1,0,0
97480,26,-5377,133,9539,1,1,0,0,1,0,0
97490,24,-5373,147,9539,1,1,0,0,1,0,0
97500,13,-5377,141,9539,1,1,0,0,1,0,0
97510,31,-5377,144,9539,1,1,0,0,1,0,0
97520,17,-5376,146,9539,1,1,0,0,1,0,0
97531,26,-5388,147,9539,1,1,0,0,1,0,0
97541,29,-5384,149,9539,1,1,0,0,1,0,0
97547,14,-5377,144,9539,1,1,0,0,1,0,0
97557,35,-5380,133,9539,1,1,0,0,1,0,0
97567,25,-5369,151,9539,1,1,0,0,1,0,0
97577,19,-5370,151,9539,1,1,0,0,1,0,0
97588,43,-5390,153,9539,1,1,0,0,1,0,0
97598,13,-5379,148,9539,1,1,0,0,1,0,0
97609,24,-5386,146,9539,1,1,0,0,1,0,0
97619,37,-5370,142,9539,1,1,0,0,1,0,0
97630,11,-5380,142,9539,1,1,0,0,1,0,0
97640,26,-5390,147,9539,1,1,0,0,1,0,0
97650,22,-5372,146,9539,1,1,0,0,1,0,0
97660,30,-5383,148,9539,1,1,0,0,1,0,0
97670,42,-5388,147,9539,1,1,0,0,1,0,0
97680,29,-5375,149,9539,1,1,0,0,1,0,0
97690,40,-5376,138,9539,1,1,0,0,1,0,0
97700,31,-5373,149,9539,1,1,0,0,1,0,0
97711,14,-5380,156,9539,1,1,0,0,1,0,0
97721,32,-5385,152,9539,1,1,0,0,1,0,0
97731,23,-5392,143,9539,1,1,0,0,1,0,0
97741,39,-5378,133,9539,1,1,0,0,1,0,0
97751,45,-5377,151,9539,1,1,0,0,1,0,0
97761,38,-5394,145,9539,1,1,0,0,1,0,0
97771,40,-5384,131,9539,1,1,0,0,1,0,0
97781,18,-5386,145,9539,1,1,0,0,1,0,0
97791,17,-5377,134,9539,1,1,0,0,1,0,0
97799,20,-5378,137,9539,1,1,0,0,1,0,0
97809,15,-5387,154,9539,1,1,0,0,1,0,0
97810,36,-5376,138,9539,1,1,0,0,1,0,0
97820,30,-5377,150,9539,1,1,0,0,1,0,0
97830,28,-5380,155,9539,1,1,0,0,1,0,0
97841,35,-5386,156,9539,1,1,0,0,1,0,0
97851,19,-5385,146,9539,1,1,0,0,1,0,0
97862,25,-5390,145,9539,1,1,0,0,1,0,0
97872,35,-5382,146,9539,1,1,0,0,1,0,0
97883,15,-5388,163,9539,1,1,0,0,1,0,0
97893,-1,-5389,155,9539,1,1,0,0,1,0,0
97904,28,-5384,139,9539,1,1,0,0,1,0,0
97914,26,-5393,152,9539,1,1,0,0,1,0,0
97925,12,-5382,147,9539,1,1,0,0,1,0,0
97935,18,-5386,147,9539,1,1,0,0,1,0,0
97936,19,-5377,154,9584,1,1,0,0,1,0,0
97946,28,-5381,129,9584,1,1,0,0,1,0,0
97956,30,-5378,157,9584,1,1,1,0,1,0,0
97969,9,-5378,155,9584,1,1,0,0,1,0,0
97979,16,-5379,146,9584,1,1,0,0,1,0,0
97990,22,-5380,156,9584,1,1,0,0,1,0,0
98000,13,-5378,138,9584,1,1,0,0,1,0,0
98011,39,-5379,139,9584,1,1,0,0,1,0,0
98021,28,-5387,157,9584,1,1,0,0,1,0,0
98032,15,-5379,153,9584,1,1,0,0,1,0,0
98042,33,-5382,142,9584,1,1,0,0,1,0,0
98053,14,-5379,149,9584,1,1,0,0,1,0,0
98063,2,-5391,148,9584,1,1,0,0,1,0,0
98073,30,-5374,143,9584,1,1,0,0,1,0,0
98083,25,-5388,147,9584,1,1,0,0,1,0,0
98093,18,-5381,158,9584,1,1,0,0,1,0,0
98103,22,-5383,148,9584,1,1,0,0,1,0,0
98113,31,-5381,124,9584,1,1,0,0,1,0,0
98123,35,-5391,139,9584,1,1,0,0,1,0,0
98133,24,-5377,151,9584,1,1,0,0,1,0,0
98143,27,-5373,137,9584,1,1,0,0,1,0,0
98153,33,-5383,142,9584,1,1,0,0,1,0,0
98163,20,-5385,145,9584,1,1,0,0,1,0,0
98173,27,-5368,145,9584,1,1,0,0,1,0,0
98183,38,-5377,161,9584,1,1,0,0,1,0,0
98193,7,-5382,145,9584,1,1,0,0,1,0,0
98203,38,-5383,138,9584,1,1,0,0,1,0,0
98214,33,-5380,147,9584,1,1,0,0,1,0,0
98224,18,-5387,152,9584,1,1,0,0,1,0,0
98234,40,-5369,144,9584,1,1,0,0,1,0,0
98244,14,-5373,156,9584,1,1,0,0,1,0,0
98254,26,-5384,146,9584,1,1,0,0,1,0,0
98264,17,-5380,145,9584,1,1,0,0,1,0,0
98274,18,-5387,131,9584,1,1,0,0,1,0,0
98284,34,-5389,146,9584,1,1,0,0,1,0,0
98294,26,-5382,151,9584,1,1,0,0,1,0,0
98304,34,-5374,141,9584,1,1,0,0,1,0,0
98314,26,-5375,149,9584,1,1,0,0,1,0,0
98324,5,-5384,146,9584,1,1,0,0,1,0,0
98334,28,-5382,144,9584,1,1,0,0,1,0,0
98344,18,-5393,151,9584,1,1,0,0,1,0,0
98354,11,-5394,138,9584,1,1,0,0,1,0,0
98364,27,-5383,149,9584,1,1,0,0,1,0,0
98365,28,-5367,148,9584,1,1,0,0,1,0,0
98375,29,-5367,143,9584,1,1,0,0,1,0,0
98385,34,-5362,138,9584,1,1,0,0,1,0,0
98395,17,-5372,137,9584,1,1,0,0,1,0,0
98405,36,-5380,129,9584,1,1,0,0,1,0,0
98415,14,-5375,152,9584,1,1,0,0,1,0,0
98425,4,-5376,145,9584,1,1,0,0,1,0,0
98435,28,-5380,136,9584,1,1,0,0,1,0,0
98445,23,-5382,130,9584,1,1,0,0,1,0,0
98456,32,-5383,141,9584,1,1,0,0,1,0,0
98466,36,-5379,141,9584,1,1,0,0,1,0,0
98476,16,-5381,153,9637,1,1,0,0,1,0,0
98486,30,-5383,140,9637,1,1,1,0,1,0,0
98496,23,-5380,143,9637,1,1,0,0,1,0,0
98506,16,-5381,148,9637,1,1,0,0,1,0,0
98516,24,-5384,138,9637,1,1,0,0,1,0,0
98526,21,-5381,143,9637,1,1,0,0,1,0,0
98536,18,-5380,135,9637,1,1,0,0,1,0,0
98546,19,-5382,146,9637,1,1,0,0,1,0,0
98561,24,-5389,156,9637,1,1,0,0,1,0,0
98571,37,-5383,147,9637,1,1,0,0,1,0,0
98581,36,-5395,148,9637,1,1,0,0,1,0,0
98591,15,-5376,145,9637,1,1,0,0,1,0,0
98592,30,-5376,138,9637,1,1,0,0,1,0,0
98602,42,-5391,143,9637,1,1,0,0,1,0,0
98612,23,-5386,148,9637,1,1,0,0,1,0,0
98623,24,-5387,145,9637,1,1,0,0,1,0,0
98633,30,-5388,147,9637,1,1,0,0,1,0,0
98644,19,-5381,152,9637,1,1,0,0,1,0,0
98654,29,-5385,151,9637,1,1,0,0,1,0,0
98664,21,-5372,154,9637,1,1,0,0,1,0,0
98674,21,-5385,139,9637,1,1,0,0,1,0,0
98684,46,-5370,143,9637,1,1,0,0,1,0,0
98694,32,-5374,145,9637,1,1,0,0,1,0,0
98704,31,-5390,146,9637,1,1,0,0,1,0,0
98714,33,-5388,155,9637,1,1,0,0,1,0,0
98725,23,-5384,149,9637,1,1,0,0,1,0,0
98735,39,-5384,147,9637,1,1,0,0,1,0,0
98745,28,-5376,157,9637,1,1,0,0,1,0,0
98755,28,-5386,147,9637,1,1,0,0,1,0,0
98765,40,-5380,147,9637,1,1,0,0,1,0,0
98775,23,-5394,154,9637,1,1,0,0,1,0,0
98785,40,-5387,136,9637,1,1,0,0,1,0,0
98795,34,-5376,152,9637,1,1,0,0,1,0,0
98806,25,-5381,144,9637,1,1,0,0,1,0,0
98816,36,-5388,144,9637,1,1,0,0,1,0,0
98826,32,-5380,145,9637,1,1,0,0,1,0,0
98836,18,-5377,141,9637,1,1,0,0,1,0,0
98846,30,-5387,138,9637,1,1,0,0,1,0,0
98856,15,-5378,138,9637,1,1,0,0,1,0,0
98866,24,-5378,137,9637,1,1,0,0,1,0,0
98876,35,-5387,140,9637,1,1,0,0,1,0,0
98887,23,-5380,144,9637,1,1,0,0,1,0,0
98897,36,-5387,143,9637,1,1,0,0,1,0,0
98907,14,-5395,133,9637,1,1,0,0,1,0,0
98917,32,-5385,146,9637,1,1,0,0,1,0,0
98927,21,-5385,149,9637,1,1,0,0,1,0,0
98937,14,-5394,141,9637,1,1,0,0,1,0,0
98947,32,-5382,148,9637,1,1,0,0,1,0,0
98957,12,-5377,163,9637,1,1,0,0,1,0,0
98958,24,-5381,143,9637,1,1,0,0,1,0,0
98968,26,-5379,146,9637,1,1,0,0,1,0,0
98978,26,-5387,150,9637,1,1,0,0,1,0,0
98992,36,-5380,143,9679,1,1,0,0,1,0,0
99002,22,-5386,145,9679,1,1,1,0,1,0,0
99013,26,-5385,134,9679,1,1,0,0,1,0,0
99023,27,-5377,147,9679,1,1,0,0,1,0,0
99034,19,-5390,146,9679,1,1,0,0,1,0,0
99044,18,-5378,136,9679,1,1,0,0,1,0,0
99055,27,-5382,145,9679,1,1,0,0,1,0,0
99065,15,-5380,148,9679,1,1,0,0,1,0,0
99076,21,-5389,136,9679,1,1,0,0,1,0,0
99086,20,-5385,147,9679,1,1,0,0,1,0,0
99087,20,-5387,155,9679,1,1,0,0,1,0,0
99097,31,-5390,144,9679,1,1,0,0,1,0,0
99107,29,-5390,143,9679,1,1,0,0,1,0,0
99118,26,-5377,141,9679,1,1,0,0,1,0,0
99128,33,-5379,144,9679,1,1,0,0,1,0,0
99139,23,-5384,150,9679,1,1,0,0,1,0,0
99149,16,-5368,144,9679,1,1,0,0,1,0,0
99159,19,-5381,137,9679,1,1,0,0,1,0,0
99169,18,-5385,154,9679,1,1,0,0,1,0,0
99179,28,-5375,136,9679,1,1,0,0,1,0,0
99189,32,-5384,149,9679,1,1,0,0,1,0,0
99199,15,-5384,145,9679,1,1,0,0,1,0,0
99209,15,-5381,143,9679,1,1,0,0,1,0,0
99220,28,-5370,163,9679,1,1,0,0,1,0,0
99230,18,-5385,153,9679,1,1,0,0,1,0,0
99240,25,-5380,150,9679,1,1,0,0,1,0,0
99250,33,-5384,154,9679,1,1,0,0,1,0,0
99260,20,-5389,153,9679,1,1,0,0,1,0,0
99270,33,-5372,149,9679,1,1,0,0,1,0,0
99280,12,-5386,153,9679,1,1,0,0,1,0,0
99290,17,-5372,144,9679,1,1,0,0,1,0,0
99300,30,-5388,143,9679,1,1,0,0,1,0,0
99310,16,-5379,144,9679,1,1,0,0,1,0,0
99320,43,-5382,145,9679,1,1,0,0,1,0,0
99330,35,-5378,159,9679,1,1,0,0,1,0,0
99340,22,-5382,146,9679,1,1,0,0,1,0,0
99350,27,-5382,144,9679,1,1,0,0,1,0,0
99360,22,-5376,144,9679,1,1,0,0,1,0,0
99370,23,-5396,143,9679,1,1,0,0,1,0,0
99381,21,-5379,136,9679,1,1,0,0,1,0,0
99391,16,-5378,150,9679,1,1,0,0,1,0,0
99401,24,-5378,134,9679,1,1,0,0,1,0,0
99411,15,-5375,150,9679,1,1,0,0,1,0,0
99421,5,-5382,144,9679,1,1,0,0,1,0,0
99431,28,-5383,147,9679,1,1,0,0,1,0,0
99441,28,-5398,141,9679,1,1,0,0,1,0,0
99451,19,-5395,139,9679,1,1,0,0,1,0,0
99461,24,-5384,145,9679,1,1,0,0,1,0,0
99471,19,-5387,151,9679,1,1,0,0,1,0,0
99481,32,-5381,147,9679,1,1,0,0,1,0,0
99491,28,-5378,147,9679,1,1,0,0,1,0,0
99501,40,-5389,139,9679,1,1,0,0,1,0,0
99511,39,-5387,145,9679,1,1,0,0,1,0,0
99521,20,-5380,134,9734,1,1,0,0,1,0,0
99531,29,-5376,146,9734,1,1,1,0,1,0,0
99537,25,-5389,153,9734,1,1,0,0,1,0,0
99547,31,-5389,140,9734,1,1,0,0,1,0,0
99557,28,-5388,154,9734,1,1,0,0,1,0,0
99567,28,-5382,153,9734,1,1,0,0,1,0,0
99577,25,-5387,140,9734,1,1,0,0,1,0,0
99588,37,-5375,163,9734,1,1,0,0,1,0,0
99598,25,-5383,143,9734,1,1,0,0,1,0,0
99609,35,-5380,148,9734,1,1,0,0,1,0,0
99619,16,-5377,147,9734,1,1,0,0,1,0,0
99624,20,-5383,146,9734,1,1,0,0,1,0,0
99634,37,-5392,141,9734,1,1,0,0,1,0,0
99644,30,-5377,139,9734,1,1,0,0,1,0,0
99655,22,-5375,143,9734,1,1,0,0,1,0,0
99665,33,-5386,137,9734,1,1,0,0,1,0,0
99676,26,-5378,150,9734,1,1,0,0,1,0,0
99686,27,-5383,140,9734,1,1,0,0,1,0,0
99697,38,-5387,147,9734,1,1,0,0,1,0,0
99707,16,-5390,139,9734,1,1,0,0,1,0,0
99718,37,-5389,153,9734,1,1,0,0,1,0,0
99728,36,-5386,152,9734,1,1,0,0,1,0,0
99729,18,-5383,146,9734,1,1,0,0,1,0,0
99739,25,-5373,148,9734,1,1,0,0,1,0,0
99749,28,-5372,141,9734,1,1,0,0,1,0,0
99760,16,-5387,150,9734,1,1,0,0,1,0,0
99770,28,-5385,154,9734,1,1,0,0,1,0,0
99781,32,-5394,146,9734,1,1,0,0,1,0,0
99791,6,-5379,143,9734,1,1,0,0,1,0,0
99799,19,-5379,146,9734,1,1,0,0,1,0,0
99809,25,-5387,143,9734,1,1,0,0,1,0,0
99819,11,-5387,152,9734,1,1,0,0,1,0,0
99830,30,-5393,147,9734,1,1,0,0,1,0,0
99840,23,-5379,147,9734,1,1,0,0,1,0,0
99851,23,-5375,157,9734,1,1,0,0,1,0,0
99861,40,-5381,155,9734,1,1,0,0,1,0,0
99872,34,-5374,155,9734,1,1,0,0,1,0,0
99882,22,-5382,145,9734,1,1,0,0,1,0,0
99893,23,-5377,158,9734,1,1,0,0,1,0,0
99903,31,-5378,144,9734,1,1,0,0,1,0,0
99913,38,-5374,131,9734,1,1,0,0,1,0,0
99923,22,-5379,145,9734,1,1,0,0,1,0,0
99933,15,-5383,145,9734,1,1,0,0,1,0,0
99943,41,-5380,146,9734,1,1,0,0,1,0,0
99953,13,-5396,147,9734,1,1,0,0,1,0,0
99963,22,-5381,132,9734,1,1,0,0,1,0,0
99973,31,-5388,147,9734,1,1,0,0,1,0,0
99983,23,-5396,149,9734,1,1,0,0,1,0,0
99993,31,-5376,129,9734,1,1,0,0,1,0,0
100003,21,-5381,150,9734,1,1,0,0,1,0,0
100013,18,-5382,145,9734,1,1,0,0,1,0,0
100023,19,-5382,160,9734,1,1,0,0,1,0,0
100027,27,-5382,146,9784,1,1,0,0,1,0,0
100037,25,-5375,145,9784,1,1,0,0,1,0,0
100047,30,-5372,138,9784,1,1,1,0,1,0,0
100058,24,-5373,140,9784,1,1,0,0,1,0,0
100068,30,-5388,139,9784,1,1,0,0,1,0,0
100078,35,-5379,146,9784,1,1,0,0,1,0,0
100088,17,-5388,145,9784,1,1,0,0,1,0,0
100098,29,-5378,139,9784,1,1,0,0,1,0,0
100108,14,-5366,149,9784,1,1,0,0,1,0,0
100118,29,-5374,143,9784,1,1,0,0,1,0,0
100128,28,-5385,147,9784,1,1,0,0,1,0,0
100139,25,-5385,140,9784,1,1,0,0,1,0,0
100149,25,-5376,130,9784,1,1,0,0,1,0,0
100159,28,-5383,155,9784,1,1,0,0,1,0,0
100169,45,-5388,138,9784,1,1,0,0,1,0,0
100179,32,-5378,149,9784,1,1,0,0,1,0,0
100189,8,-5384,164,9784,1,1,0,0,1,0,0
100199,30,-5381,142,9784,1,1,0,0,1,0,0
100209,22,-5381,138,9784,1,1,0,0,1,0,0
100220,23,-5378,138,9784,1,1,0,0,1,0,0
100230,36,-5384,147,9784,1,1,0,0,1,0,0
100240,36,-5380,159,9784,1,1,0,0,1,0,0
100250,18,-5388,154,9784,1,1,0,0,1,0,0
100260,32,-5382,150,9784,1,1,0,0,1,0,0
100270,24,-5380,148,9784,1,1,0,0,1,0,0
100280,7,-5380,140,9784,1,1,0,0,1,0,0
100290,28,-5387,140,9784,1,1,0,0,1,0,0
100294,34,-5378,153,9784,1,1,0,0,1,0,0
100304,26,-5381,145,9784,1,1,0,0,1,0,0
100314,21,-5386,140,9784,1,1,0,0,1,0,0
100324,20,-5382,150,9784,1,1,0,0,1,0,0
100334,35,-5386,131,9784,1,1,0,0,1,0,0
100345,35,-5388,144,9784,1,1,0,0,1,0,0
100355,14,-5382,163,9784,1,1,0,0,1,0,0
100366,18,-5383,146,9784,1,1,0,0,1,0,0
100376,28,-5387,151,9784,1,1,0,0,1,0,0
100387,15,-5385,140,9784,1,1,0,0,1,0,0
100397,32,-5394,129,9784,1,1,0,0,1,0,0
100407,41,-5367,153,9784,1,1,0,0,1,0,0
100417,18,-5374,145,9784,1,1,0,0,1,0,0
100427,35,-5396,136,9784,1,1,0,0,1,0,0
100437,37,-5385,160,9784,1,1,0,0,1,0,0
100447,24,-5380,152,9784,1,1,0,0,1,0,0
100457,29,-5383,150,9784,1,1,0,0,1,0,0
100468,31,-5378,153,9784,1,1,0,0,1,0,0
100478,14,-5383,148,9784,1,1,0,0,1,0,0
100488,43,-5387,151,9784,1,1,0,0,1,0,0
100498,30,-5384,157,9784,1,1,0,0,1,0,0
100508,17,-5372,140,9784,1,1,0,0,1,0,0
100518,20,-5384,157,9784,1,1,0,0,1,0,0
100528,13,-5382,152,9784,1,1,0,0,1,0,0
100538,28,-5381,145,9784,1,1,0,0,1,0,0
100548,32,-5389,143,9826,1,1,0,0,1,0,0
100558,29,-5380,136,9826,1,1,0,0,1,0,0
100568,37,-5370,151,9826,1,1,0,0,1,0,0
